post_name,address,company,pay,basic_request,JD,label
数据分析-驻场南山/福田,大冲,同和科技,14k-18k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 负责银行企业信贷方向数据分析 
2. 负责银行企业信贷方向AI相关特征工程开发 
3. 负责银行企业信贷方向AI模型开发（可选） 
岗位要求 
1. 掌握sql开发，能够对Hive数据库使用sql进行数据分析（必选） 
2. 掌握python，能够熟练使用python进行数据分析（必选） 
3. 掌握spark，能够使用pyspark进行大数据分析或数据开发（必选） 
4.了解常见机器学习模型，例如LR、树模型、Bert等（可选，有的优先） 
5. 有银行或金融行业数据分析经验（可选，有的优先） 
 
深圳其他数据岗，要求均是具备相关经验【计算机、统计、金融等相关专业优先】 
1、福田-中金【视频面试，17K*无年终】***大专，计算机相关专业，Hadoop、Hive、Spark+Java 
2、高新南-微众：数据分析，均要求**本科学历，相关专业 
方向一【3轮线上】银行信贷，SQL（硬性）+python（硬性）+spark/SAS 
方向二【2轮左右】企业信贷，sql开发+python+spark，加分：机器学习模型 
方向三【初试现场，复试线上，有笔试】银行信贷，power query/dax函数+SQL+access+Powerbi，会在代码和数仓建模上有要求 
方向四【现场+笔试】SQL+EXCEL、PPT、word、visio，2年经验 
方向五【一轮现场，有笔试】Python（硬性）+SQL+Excel，金融领域数据分析 
3、市民中心-安信【17K*无年终】：量化工程师/数据分析，量化策略，Python+SQL，一级市场方向 
4、购物公园/大剧院-国信：15-21K*无年终，证券/基金项目 
方向一【线上笔试+暂时视频】Oracle数据库开发，懂点Java，大专5年，本科3年 
方向二【现场+线上笔试，要有摄像头】计算机专业，OLAP系统测试，5-6年，本科优先 
鲤鱼门-创金【一轮，现场面试+笔试，20K以下】数据分析，均要求**本科学历，相关专业，Python+SQL",双休
数据分析师,福田区,添楚瀚才传媒,15k-20k,深圳 / 经验5-10年 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责
1、深度结合中金财富零售业务和APP运营场景，设计数据分析框架，进行深入的数据分析，产出专题性的数据分析报告和数据报表，深入透彻地分析业务问题； 

2、使用统计学分析方法、数据挖掘算法等，对C端APP用户进行深入洞察，支持用户精细化分层/分群运营； 

3、通过数据分析和算法模型等支持APP运营和用户增长； 

4、数字化运营体系和用户画像系统的构建； 

5、从数据角度发现APP产品和运营存在的问题，诊断业务发展现状和潜在问题，预测业务推进趋势，提升平台产品，内容，用户运营效率和效果。 

任职要求
1、国内外重点大学计算机类、电子信息类、数学统计类等专业的硕士或博士，5年以上数据分析、商业分析、数据挖掘、数据运营等相关工作经验； 

2、熟练掌握SQL/hive sql和Python，有清晰的数据分析思路和数据建模方法论；熟悉Tableau等BI可视化&自助分析工具；掌握Hadoop、Spark、Storm、Flink等大数据分布式计算平台和常用的关系型数据库（如MySQL、Oracle等）； 

3、有C端APP用户行为数据分析（建模）和移动互联网数字化运营的实际项目经验（必须），了解常用的互联网运营策略，能够通过数据手段制定运营策略。另外，有用户画像分析\用户增长等领域经验者优先； 

4、能够设计和撰写逻辑清晰且深入的数据分析报告，通过数据深入阐述和分析业务问题； 

5、有较强的逻辑思考和分析能力，抗压能力和自驱性强，具有创业精神，有很强的执行力推动项目落地； 

6、在互联网大厂或金融行业（券商、基金、银行）有相关工作经验者优先。",【中金财富】 猎头职位
数据分析师,南山区,徕伊佐慕服饰,7k-10k,深圳 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.深入了解公司的业务模式，基于业务动作与效果数据，优化运营策略； 
2.搭建数据运营体系，销售指标体系，发挥数据驱动作用； 
3.解决业务端的数据需求，为业务提供数据支持； 
4.负责开展专题分析，提取分析结论、形成方案、跟踪执行； 
5.推进数据可视化，按照业务周期输出分析报告（并能够用业务听得懂的语言讲解报告）； 
6.组织相关团队进行数据思维、技能、工具的培训，推动业务部门数据化运营； 
 
任职要求： 
1.本科及以上学历（统计学/应用数学/计算机等相关专业优先考虑）； 
2.一年以上数据分析工作经验（有电商从业经验者优先考虑）； 
3.熟练使用Excel/SQL/Python/power BI等工具，Python和powerBI有经验（硬性要求）； 
4.逻辑清晰、业务理解力强，能从数据中获得业务洞察，产出优化方案； 
5.自我驱动力及学习能力强； 
6.具备良好的团队合作精神及沟通协调能力。",业内领先 各种福利 95后团队 独立自主
数据分析运营经理,南山区,招联金融,15k-28k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型运营经理 / 全职,"岗位职责:

1. 从产品、运营与市场的角度,运用数据挖掘/统计学的理论和方法解决项目工作实际问题；2. 从数据中挖掘潜在的问题和价值，规划、设计基于客户增长的解决方案；3. 承接业务方的数据分析需求，进行业务数据统计与分析，解决业务问题；4. 根据业务发展需求，统筹设计业务指标与业务报表，并跟踪管理业务报表体系 ；5. 协助推动相关业务流程、制度、系统改善优化；6. 及时完成上级交付的其他工作事项。
 
任职资格:

1. 本科及以上学历，计算机、统计学、应用数学或财务管理专业毕业；2. 三年以上数据分析与挖掘工作经验，并具有海量数据挖掘和分析项目经验，有实际挖掘应用案例优先；3. 具有互联网或金融行业从业经验，市场、经营或风险分析经验优先；4. 熟练掌握数据挖掘或统计学习的基础理论和方法，至少精通R、PYTHON、SAS等工具其中一项；5. 拥有良好的逻辑分析和沟通协调能力，具有创新意识，工作细致严谨，具有高度的责任感和较强的执行能力。","福利待遇好,奖金丰厚,千万级用户"
数据分析工程师,南头,招联金融,18k-28k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责
1、负责各类数据的分析建模，运用数据挖掘、统计学的理论和方法解决项目工作实际问题；
2、承接上级及业务方的数据分析需求，进行业务数据统计与分析，解决业务问题；
3、协助推动相关业务流程、制度、系统、产品改善优化；
4、深入业务了解需求，解决实际问题，打造数据产品。

任职要求
1、本科及以上学历，2年以上数据分析、数据建模经验；
2、具有海量数据挖掘和分析项目经验，有实际挖掘应用案例优先；
3、熟练使用Python、Hive、SQL。了解常规机器学习算法，并愿意做深入研究；
4、有跨团队合作经验、做过数据分析挖掘或有算法落地实践经验优先；
5、具备阅读英文技术文献的能力。",初创公司，朝阳行业，广阔的发展空间
数据分析师,南山区,合绎信息,20k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1、负责业务数据整理，推进部门分析体系建设； 
2、跟进业务数据需求，统计各类数据，为业务决策提供依据； 
3、基于对行业用户的理解和海量数据，参与产品、运营、研发等多种场景的数据分析、开发设计、优和数据建模等； 
4、研究大数据分析、挖掘或统计学习领域的前沿技术，针对海量用户行为和内容信息，挖掘更有价值的高阶数据； 
任职资格： 
1、本科及以上学历，数学、统计学、数据挖掘、机器学习、计算机等相关背景专业优先，3年以上数据分析相关工作经验； 
2、品行良好，自律自强，爱岗敬业； 
3、熟练使用python等语言及工具进行数据处理；",行业领先的团队 办公环境优美 高端医疗保险
数据分析经理（英语）,宝安区,海柔创新,18k-30k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位定位： 
负责行业与解决方案数据分析部的需求承接、工具开发和模拟仿真等工作。 
 
岗位职责： 
1.承接解决方案（售前）的仿真与数据分析需求，对数据准确性负责，体系化地解决数据准确性问题； 
2.负责对接软件完成数据产品的设计落地与迭代优化：能根据业务特点，选择或设计数据产品，提高部门的数据应用能力和效率； 
3 专题分析，对业务问题进行深入分析，及时发现工具或产品的问题，为业务设计、产品策略、产品方案提供数据支持，给出分析报告； 
4.推动团队产出通用数据分析工作和脚本，提高项目完**效。 
5.负责团队人员招聘、人员培养及团队建设。 
 
任职要求： 
1.本科及以上学历，需要有3年以上相关经验，有过带团队经验优先； 
2.熟练使用Python（必须）、Excel、SQL中的两至三种对大型数据处理技术，熟悉Tableau、PowerBI中至少一种BI软件，熟悉各种数据技术平台，能高效的与数据技术团队进行沟通； 
3.了解互联网常用的数据分析和数据运营的方法和思路，有客户数据模型建立、数据化运营经验优先。熟练独立编写数据分析报告，及时发现和分析其中隐含的变化和问题，良好的逻辑思维能力和数据洞察力，能够发现数据中有价值的信息； 
4.具备良好的沟通协作能力、工作规划能力和主动意识、英文沟通能力。",创业独角兽
数据分析师,科技园,,15k-25k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、对接新游戏业务，包括：埋点设计、数据接入、埋点验收、BI搭建等； 
2、负责对游戏关键业务指标（如活跃、留存、付费等）的监控与分析，产出相关性分析报告； 
3、跟进游戏日常数据需求，包括：针对性数据分析、业务数据获取、BI优化。 
 
任职要求： 
1、1年以上实际数据相关工作经验，游戏行业优先； 
2、对数据埋点有基础认识，有项目埋点设计经验优先； 
3、熟练使用excel办公软件，熟练使用presto sql/mysql/hive sql； 
4、数据敏感度高，具有独立分析和解决实际业务问题的能力； 
5、热爱游戏，有高度的工作责任心、良好的团队意识及独立工作能力； 
6、抗压能力强，能接受较高强度的工作，能同时对接多个项目的基础业务。""",公司规模大，发展前景好，办公氛围open
数据分析师,南山区,,13k-25k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
﻿1. 负责对接用户需求，进行数据探索和挖掘； 
 
 2. 根据用户需求交付 PPT、报告、Dashboard 等多种形式的数据洞察。 
 
任职要求 
﻿1. 自我驱动力强，对反常识的数据具有好奇心和探索欲； 
 
2. 学习能力强，在一面数据分析师有接触到多行业客户的机会，数据分析师需要有快速学习行业知识和沉淀的能力； 
 
3. 沟通能力强，能够高效理解用户的需求，从其真正需求出发，管控期望达成目标； 
 
4. 能够与内部工程师进行有效沟通，具有推进项目的能力； 
 
5. 表达能力强，能将零散的洞察聚合成对用户行而有效的方案，熟练使用 PPT； 
 
6. 责任心强，保质保量完成负责项目； 
 
7. 有一定的技术背景，熟练使用 SQL，对数据库具有一定的理解，对Tableau、Power BI、SPSS 有所接触。 附加信息：",一面数据
数据分析师,南油,迈特国际咨询,30k-60k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述
1、负责日常业务数据统计与分析，在城市报表体系下产出常规业务数据报表（日报、周报、月报）；
2、对城市数据进行多维度的分析，协助进行业务诊断，形成专项分析报告；
3、建立业务数据跟踪监控体系，实时进行跟踪监控，及时发现业务数据变化趋势，协助业务进行问题分析与跟进；
4、完善数据分析工具，对接数据产品，协助常规报表的自动化处理，提升团队的工作效率；
5、根据公司销售管理政策与业绩提成政策，判定部门之间、销售之间的业绩归属，统筹核算城市销售业绩。
职位要求
1、本科及以上学历，统计/数学/计算机相关专业学历背景优先，优秀者可适当放宽；
2、有3年及以上数据分析经验，有互联网数据分析、互联网广告等相关工作经验者优先；
3、熟练使用SQL、Excel，BI背景优先；
4、具备较强的数据处理、分析能力与模型搭建能力，逻辑思维强，能够独立完成数据分析报告。",互联网大厂
数据分析师,新洲,,30k-50k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
1、基于对行业和公司的业务理解，从数据和业务结合的角度进行专项业务数据分析和诊断，输出符合业务诉求的数据模型和增长策略，驱动业务模式增长，支持战略决策； 
2、负责业务机会挖掘，在渠道获客、客户经营、产品营销和风险决策等主要经营场景挖掘业务增长点，产出业务策略并推动跨部门业务协作和落地； 
3、独立承担分析任务，运用数据分析方法和技术，实施深度数据挖掘，并能沉淀关键分析思路；通过数据分析分解业务目标、建立各阶段的业务模型和多维指标体系，分解归因，产出数据分析报告，提升团队的数据化和智能化程度，加速业务数字化转型； 
4、通过业务专题分析模式，对业务问题进行深入拆解分析，与相关团队协作进行数据建模工作，并沉淀分析思路和框架，为业务和技术团队决策提供数据支持； 
5、数据分析相关项目管理工作，负责大型数据分析项目方案制定、项目实施落地及优化等。 
工作要求 
1、本科及以上学历，计算机科学与技术、信息管理与信息系统。数据科学与大数据技术、统计学、数学与应用数学、金融数学、金融工程、人工智能等相关专业毕业优先； 
2、5年以上数据分析、数据挖掘工作经验； 
3、具备良好的编程能力，掌握python、SQL/Hive和数据库操作，熟悉数据挖掘常用算法（如分类、回归、聚类、关联规则等）及其原理，了解数据可视化工具，有Hadoop、Spark等平台的海量数据处理经验者优先 
4、具备较强的数据敏感性、分析总结能力，掌握常用的数据分析方法和数据挖掘模型，基于数据洞察和问题定位，结合业务理解和业务需求完成数据建模分析，具备良好的文字表达能力者优先； 
5、具备跨领域学习能力，有出色的业务洞察力、逻辑思维能力、交流沟通能力，自我驱动，交付能力强，有强烈的责任感和团队协作意识和能力。",银行正编，类国企性质
数据分析师,大冲,,25k-40k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
1. 参与客户数据的加工、清洗、分析、挖掘及可视化相关工作； 
2. 参与客户画像指标体系的构建与开发； 
3. 客户行为分析、建模等相关工作，撰写分析报告，提供分析意见和建议； 
4. 深入业务，理解业务运作逻辑，负责业务部门提出的客群探索，后续分析，结果跟踪等相关工作； 
5. 领导安排的其他工作事项。 
 
任职资格 
1. 统计学、数学、计算机、数量经济、金融等相关专业本科以上学历，3年以上数据分析工作经验；硕士以上或者券商背景优先； 
2. 熟练使用SQL，熟悉主流数据库，熟练使用python /R /MATLAB中至少一项； 
3. 熟悉常用算法模型，了解算法原理； 
具有良好的逻辑思维能力，优秀的沟通、协调和理解能力；团队协作意识良好。",双休 不加班 券商 稳定
数据分析师,西丽,,35k-45k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
1.研究客户操作及消费行为，搭建用户行为分析框架，包括生命周期、客户多维度价值模型以及指标体系。 
2.细分客户类型，挖掘客户促活、留存、增购的策略及潜力方向，并出具数据分析报告; 
3.参与设计、构建并维护公司用户画像标签体系: 
4.参与数据治理，建设优化各业务数据流与库表结构。 
 
任职资格 
1.本科以上学历，计算机/统计/数学等相关专业，5年以上互联网或金融行业从业经验，若有加密金融行业相关背景的优先; 
2.熟练使用SOL语言，掌握常用SOL优化方法，了解Hive，Spark，Presto等常用大数据组件的使用; 
3.熟悉客户分析、用户分析的基本框架与方法论，构建过互联网/金融行业分析模型，具备大型分析项目经验: 
4.熟悉数据埋点体系，能协同产品及运营完成业务整体流程数据采集及分析; 
5.逻辑思维能力强，思维严谨，有业务敏感度，善于协同、沟通，具备良好的推进及落地能力。",互联网
数据分析师,华强北,,30k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"此岗位为：中信银行信用卡中心【正编】岗 
 
岗位职责 
1、基于对行业和公司的业务理解，从数据和业务结合的角度进行专项业务数据分析和诊断，输出符合业务诉求的数据模型和增长策略，驱动业务模式增长，支持战略决策； 
2、负责业务机会挖掘，在渠道获客、客户经营、产品营销和风险决策等主要经营场景挖掘业务增长点，产出业务策略并推动跨部门业务协作和落地； 
3、独立承担分析任务，运用数据分析方法和技术，实施深度数据挖掘，并能沉淀关键分析思路；通过数据分析分解业务目标、建立各阶段的业务模型和多维指标体系，分解归因，产出数据分析报告，提升团队的数据化和智能化程度，加速业务数字化转型； 
4、通过业务专题分析模式，对业务问题进行深入拆解分析，与相关团队协作进行数据建模工作，并沉淀分析思路和框架，为业务和技术团队决策提供数据支持； 
5、数据分析相关项目管理工作，负责大型数据分析项目方案制定、项目实施落地及优化等。 
 
任职要求： 
1、*****本科及以上学历，计算机科学与技术、信息管理与信息系统相关专业。数据科学与大数据技术、统计学、数学与应用数学、金融数学、金融工程、人工智能等相关专业毕业优先； 
2、年龄35岁以下； 
3、3年以上数据分析、数据挖掘工作经验； 
4、具备良好的编程能力，掌握python、SQL/Hive和数据库操作，熟悉数据挖掘常用算法（如分类、回归、聚类、关联规则等）及其原理，了解数据可视化工具，有Hadoop、Spark等平台的海量数据处理经验者优先； 
5、具备较强的数据敏感性、分析总结能力，掌握常用的数据分析方法和数据挖掘模型，基于数据洞察和问题定位，结合业务理解和业务需求完成数据建模分析，具备良好的文字表达能力者优先； 
6、具备跨领域学习能力，有出色的业务洞察力、逻辑思维能力、交流沟通能力，自我驱动，交付能力强，有强烈的责任感和团队协作意识和能力。",类国企性质
数据分析师,新洲,,25k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1. 责数据生产，包括寻源、清洗、分发等流程 
2. 开发数据生产的监控和管理系统 
3. 分析数据，建立数据有效性评价体系 
4. 建立另类数据的展示和研究框架 
 
任职要求 
1. 熟悉金融市场相关数据 
2. 熟悉数据类统计模型和方法，熟悉数据清洗概念和方法 
3. 熟悉linux，熟练掌握python语言 
4. 熟悉mysql，clickhouse等数据库操作 
5. 熟悉k8s，docker相关配置、操作及原理 
6. 喜欢挑战困难，有geek精神，有从蛛丝马迹发现问题并设计方案解决问题的能力",全额缴纳五险一金，不严格限制涨幅
数据分析师,福田区,某大型互联网上市集团公司,25k-50k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
1. 基于对行业和公司的业务理解，从数据和业务结合的角度进行专项业务数据分析和诊断，输出符合业务诉求的数据模型和增长策略，驱动业务模式增长，支持战略决策； 
2. 负责业务机会挖掘，在渠道获客、客户经营、产品营销和风险决策等主要经营场景挖掘业务增长点，产出业务策略并推动跨部门业务协作和落地； 
3. 独立承担分析任务，运用数据分析方法和技术，实施深度数据挖掘，并能沉淀关键分析思路；通过数据分析分解业务目标、建立各阶段的业务模型和多维指标体系，分解归因，产出数据分析报告，提升团队的数据化和智能化程度，加速业务数字化转型； 
4. 通过业务专题分析模式，对业务问题进行深入拆解分析，与相关团队协作进行数据建模工作，并沉淀分析思路和框架，为业务和技术团队决策提供数据支持； 
5. 数据分析相关项目管理工作，负责大型数据分析项目方案制定、项目实施落地及优化等。 
工作要求 
1. 本科及以上学历，计算机科学与技术、信息管理与信息系统。数据科学与大数据技术、统计学、数学与应用数学、金融数学、金融工程、人工智能等相关专业毕业优先； 
2. 3年以上数据分析、数据挖掘工作经验； 
3. 具备良好的编程能力，掌握python、SQL/Hive和数据库操作，熟悉数据挖掘常用算法（如分类、回归、聚类、关联规则等）及其原理，了解数据可视化工具，有Hadoop、Spark等平台的海量数据处理经验者优先 ； 
4. 具备较强的数据敏感性、分析总结能力，掌握常用的数据分析方法和数据挖掘模型，基于数据洞察和问题定位，结合业务理解和业务需求完成数据建模分析，具备良好的文字表达能力者优先； 
5. 具备跨领域学习能力，有出色的业务洞察力、逻辑思维能力、交流沟通能力，自我驱动，交付能力强，有强烈的责任感和团队协作意识和能力。",银行，不加班
数据分析师实习生,大冲,擎聪网络,4k-6k,深圳 / 经验1年以下 / 本科及以上 /岗位所属职位类型数据分析师 / 兼职,"岗位职责： 
1、协助建设并维护业务运营策略和数据体系，期望你逐渐能够独立完成一些短平快的数据提取、分析，并辅助完成大的数据分析研究项目。 
2、负责内部运营指标的提取、统计和分析，实现自动、定时输出；并协助提出业务优化意见，能通过数据驱动业务运营及增长。 
 
 
任职要求： 
1、有在互联网技术，产运，大数据，金融科技领域实习经验的，且参与过可证明成功的数据分析成果优先； 
2、没有对应的实习经验也没有关系，我们希望你是计算机、金融、统计、经济相关专业，懂得使用Python，SQL，Excel等分析工具优先，具备优秀逻辑思维，有一颗爱学习的心，积极向上爱钻研，我们会尽力回答你的每一个疑问； 
3、最后，希望实习期间，你能融入我们的团队遵守公司人性化的管理规定（当然，欢迎你给我们提建议）",氛围佳，有挑战，不局限
大数据-数据分析，核心职位，英文读写必备,科技园,中电金信,23k-33k,深圳 / 经验5-10年 / 大专及以上 /岗位所属职位类型大数据开发工程师 / 全职,"核心职位 
核心技能是：1. Spark 经验2. 大数据平台 3. 6年以上经验 4. 数据分析（Data Analytics）5. 粤语口语或者英文口语 6. 架构技术 
1. Many years of experience in data development and data quality, and familiar with SQL tuning, 
digital warehouse stratification, dimensional modeling, and paradigm modeling 
2. Familiar with Python, Scala, Shell, SQL, etc 
3. Familiar with S park Core, Spark SQL, S park S truct S tream, and Spark MLib computational 
framework 
4. Familiar with Airflow, K ettle ETL development and scheduling tools 
5. Familiar with O racle, M y SQL, SQL S erver, H ive database, familiar with O racle-based RAC, 
D ata G uard, G olden G ate technologies 
6. Familiar with Microsoft Cloud platform architecture (Databricks, Synapse, Azure Data Factory, 
Azure SQL Server, Azure Storage, HDInsight, etc.） 
7. Familiar with machine learning related algorithms and use, such as network planning, linear 
planning 
8. Familiar with software full link development life cycle, data full link life cycle 
9. Agile iterations / development mode",央企-不加班-双休-福利好-核心职位
大数据开发-. Spark-数据分析-架构技术-英语-粤语,科技园,中电金信,23k-35k,深圳 / 经验5-10年 / 大专及以上 /岗位所属职位类型大数据开发工程师 / 全职,"核心职位 
核心技能是：1. Spark 经验2. 大数据平台 3. 6年以上经验 4. 数据分析（Data Analytics）5. 粤语口语或者英文口语 6. 架构技术 
1. Many years of experience in data development and data quality, and familiar with SQL tuning, 
digital warehouse stratification, dimensional modeling, and paradigm modeling 
2. Familiar with Python, Scala, Shell, SQL, etc 
3. Familiar with S park Core, Spark SQL, S park S truct S tream, and Spark MLib computational 
framework 
4. Familiar with Airflow, K ettle ETL development and scheduling tools 
5. Familiar with O racle, M y SQL, SQL S erver, H ive database, familiar with O racle-based RAC, 
D ata G uard, G olden G ate technologies 
6. Familiar with Microsoft Cloud platform architecture (Databricks, Synapse, Azure Data Factory, 
Azure SQL Server, Azure Storage, HDInsight, etc.） 
7. Familiar with machine learning related algorithms and use, such as network planning, linear 
planning 
8. Familiar with software full link development life cycle, data full link life cycle 
9. Agile iterations / development mode 
公司福利待遇： 
入职缴纳六险一金一档 
节日关怀:每逢重要节庆，公司会举办丰富多彩的主题活动，准备充满新意的节日礼物，为员工及家属送上祝福，一同畅享节日的欢快， 
EAP幸福加油站 
工作时间：朝九晚五，不加班， 
中电金信为员工以及直系提供专业的7*24免费咨询服务，职场压力/人际关系/职业规划/子女教育/情感家庭/法律咨询等，都可以拨打24小时免费热线： 
年度体检，带薪年假 
新生儿新婚祝福：新生儿挂怀：新生儿关怀礼物迎接新角色，新生活，新婚定制礼品，我们为每一对刚步入婚姻殿堂的家人都精心准备了新婚礼物",央企
研究经理/高级数据分析师,大冲,慧科讯业,20k-40k,深圳 / 经验不限 / 本科及以上 /岗位所属职位类型市场调研｜情报分析 / 全职,"职责描述：
1.基于舆情数据为客户进行传播效果、营销活动效果、公关效果等相关课题的分析报告撰写，并负责向做客户结案报告演示；
2.撰写Social Media Listening研究分析报告；
3.针对行业热点、行业宏观态势，撰写研究分析报告。


任职要求：
1.本科及以上学历，统计学、数学及计算机科学专业优先；
2.具有两年以上知名市场研究公司、或者社交和洞察大数据解决方案提供商任职经历；
3.具有汽车、快消品、化妆品、奢侈品、服装、医药行业相关项目经验，独立运作过5个以上相关行业项目，并具有独立的客户沟通经验；
4.良好的项目时间管理与协调能力，可以按时完成项目并有效解决项目中的问题；
5.能独立撰写英语报告。",全球最大的中文媒体信息集成与资讯服务
广告数据分析师 (MJ000018),南山区,淘乐网络,8k-13k,深圳 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
 
1.负责游戏市场及发行相关数据分析工作，包括并不限于广告投放、市场活动及宣发效果分析、投放监测，用户行为跟踪分析等； 
2.根据项目各维度数据表现，撰写数据分析报告，对业务数据目标提升提出合理改进方案及建议； 
3.长期监控用户行为数据，及时分析得出异常原因，并和相关方沟通解决办法，不断优化数据埋点及统计后台功能； 
4. 数据报告的汇报（日报、月报、年报）以及针对性报告的数据分析产出。 
 
岗位要求： 
 
1.数学、统计学的相关专业本科及以上学历；欢迎应届生和优秀实习生投递； 
2.精通Excel及主流数据分析工具，熟悉热云/adjust等第三方统计工具； 
3.对数据敏感，了解手游相关数据结构，有运营、投放等数据分析工作经验。",免费三餐 扁平化管理 晋升空间
数据分析（订单管理）,大冲,,10k-12k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Your responsibilities will include but not limited to: 
-Understand the demand and supply situation and follow up on request 
-Order fulfillment including drive order deliver on time, logistic request, etc. 
-Improving Efficiency through process streamline 
-Clear and discreet communication with key stakeholders where necessary 
-able to work independently to solve complicated issues 
 
Qualifications: 
-Bachelor degree in business management/finance or related, master degree is a plus 
-Strong communication skill and ability work under pressure 
-Strong problem solving skill and able to lead conversation/collaboration across function team to make data driven decisions or solutions 
-Data analysis skill, good at excel/PPT, good at PowerBI will be a plus 
-Fluent oral and written English 
-supply chain experience 
-more than 2 years working experience in related industry",五险一金/双休/13薪
数据分析师 (MJ005637),新安,元气森林饮料,20k-40k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位描述： 
1. 与项目团队紧密合作，理解、梳理业务背景与需求； 
2. 对原始业务数据进行归纳汇总，处理分析，并挖掘相关信息以支持算法设计开发； 
3. 运用计算机相关算法技术，对海量数据进行处理和分析，挖掘相关信息，分析关键因素，建立简单模型； 
4. 支持具体的工程化算法代码开发工作； 
5. 对算法结果进行分析，识别定位问题，给出改进建议； 
6. 严格遵守项目进度管理机制，按照项目上线时间表，有序推进项目交付工作。 
岗位要求： 
1. 本科学历，统计、数学、计算机、电子信息、软件工程等相关专业，有数据分析、建模及实际开发经验者优先； 
2. 熟悉数据库及SQL，至少熟悉一门数据分析语言，熟悉 Python/R优先； 
3. 逻辑清晰、思维敏捷，能够独立完成数据清洗到业务分析的过程，找到业务的改进点；对数据敏感，可以快速理解问题，针对客户数据进行分析； 
4. 具有可视化展示能力，能够使用echarts等BI工具进行结果分析并展示； 
5. 具有一定的代码开发和工程化基础优先； 
6. 有零售、快销经验优先； 
7. 具有较好的沟通能力，学习能力、自我驱动能力、责任感和团队协作能力。",大牛带队 专注行业
量化数据分析师,大冲,柒零壹,20k-30k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1、从事量化策略的研究； 
2、熟练运用python进行数据信息搜集； 
3、分析数字货币投资平台的各类金融品种的交易算法； 
4、编写策略，包括趋势、对冲、套利等策略类型； 
5、对量化指标敏锐，对买入和卖出点进行判断； 
6、本科及以上学历，5年工作经验，区块链行业1年以上工作经验； 
7、主动性和执行力强，有较强的责任感； 
8、对加密货币不熟悉请勿投。",简单的人际关系，愉悦的工作氛围
量化数据分析师,南山区,柒零壹,20k-30k,深圳 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1、从事量化策略的研究； 
2、熟练运用python进行数据信息搜集； 
3、分析数字货币投资平台的各类金融品种的交易算法； 
3、编写策略，包括趋势、对冲、套利等策略类型； 
4、对量化指标敏锐，对买入和卖出点进行判断； 
5、本科及以上学历，5年工作经验，区块链行业1年以上工作经验； 
5、主动性和执行力强，有较强的责任感。",福利满满，工作氛围好
高级数据分析师,坂田,蓝思网络,15k-25k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述：1. 负责重点项目的数据分析、建模、优化和提升；2. 基于海量数据和真实需求，对业务问题进行定义、分析、方案制定及实施；3. 利用数据挖掘、机器学习等相关算法，对供应链等场景进行分析、预测并持续优化相关模型，解决实际业务需求；4. 结合数据挖掘和分析，指引项目优化方向，并对核心业务问题进行建模优化。任职要求：1、计算机、统计学等相关专业，本科及以上学历，工作3年及以上；2、扎实的数学挖掘和机器学习算法功底；3、熟悉大数据开发相关平台和工具的使用，如Hive、Spark、Storm等；4、了解机器学习常用算法：决策树、随机森林、协同过滤、SVM、回归算法等；5、熟悉Python编程，熟练使用Numpy, Pandas, Scikit-learn；6、具备良好的团队合作精神和沟通表达能力；7、有后台开发经验、负责完整的模型部署上线、及带项目经验者优先。",公司业务成熟 领导nice
