post_name,address,company,pay,basic_request,JD,label
数据分析师-催收策略,外滩,众安保险,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"保后【催收策略岗】 
岗位职责： 
1、根据贷后经营目标，通过数据分析制定并优化贷后客户分群及催收策略，管控贷后风险指标及催收成本； 
2、建立和完善贷后报表监控体系，协助催收运营提升催收效率及效果； 
3、负责进行贷后相关模型评估、应用及监控； 
 
 
职位要求： 
1、***本科及以上学历，5年以上信贷风险分析或贷后策略相关经验，具有较强的数据整合、数据挖掘、分析和解决业务问题的能力，有数据/策略团队管理经验者优先； 
2、熟练使用SQL、Excel，并掌握SAS、Python、R等分析工具之一； 
3、具备较强的全局意识、战略意识、决断能力和创新意识，工作主动性强； 
4、具备较强的组织协调能力、沟通能力、执行力强。",、
资深数据分析师,北外滩,众安保险,18k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"1.针对公司各业务部门的发展目标进行拆解，通过分析数据辅助并支持业务优化 
2.负责与数据产品经理进行数据服务的价值量化分析，配合数据产品经理优化数据服务 
3.深入了解保险行业，针对特定市场、特定专题搭建数据分析模型，制作专项分析报告，为公司决策提供支持 
4.针对业务部门的个性化需求开发数据分析的工具，提供有价值的优化建议 
5.BI可视化报表的设计、开发、运行、维护 
任职要求： 
1.5年以上数据分析经验，计算机、统计、数学相关专业本科以上学历 
2.精通SQL，可以熟练使用Python进行数据清洗、分析 
3.熟悉BI可视化工具，能够熟练使用Tableau或Power BI 
4.对数据敏感，有敏锐得洞察分析能力；具备较强的责任心和学习能力",赛道好 团队好
数据分析师-上海-企业服务(J10777),静安区,神策数据,25k-35k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
1、从客户业务场景和数据现状出发，主导或协助客户梳理数据应用需求； 
2、围绕客户数据应用需求，指导客户完成多维度指标体系、标签体系及业务策略体系等的搭建； 
3、为客户提供贴合业务的产品应用场景赋能及产品使用方法培训 
4、通过业务分析、培训赋能等专业服务，持续提升客户数字化经营的能力； 
5、总结客户成功案例，提炼行业指标体系、标签体系，业务策略体系等最佳实践，沉淀各业务领域的知识库 
6、与产品部门、技术部门配合，基于项目实践，提炼产品改进需求，推动产品持续优化与完善 
7、与客户成功/销售等合作，持续挖掘客户场景的应用需求，输出客户经营方案，实现业务拓展 

任职资格: 
1、有互联网/咨询行业数据分析经验，本科及以上学历，数学及计算机相关专业优先； 
2、具备优秀的数据分析能力、以及业务感觉，有丰富的数据驱动业务的实战经验； 
3、熟练使用统计分析工具，逻辑严谨，能够独立分析和解决问题； 
4、具备优秀的沟通意识，良好的现场表达能力，能够独立负责和跟进项目； 
5、熟悉数据平台的整体搭建，熟练使用 SQL/R/Python/Excel等工具； 
6、具备极强的学习能力和自我驱动意识，能够发现问题并解决问题。",数据行业头部企业
游戏数据分析师,洋泾,上海域起,15k-30k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位概述:参与游戏产品的研发全流程，提供用户研究工作支持

岗位职责:
1. 参与游戏产品的研发全流程，提供用户研究工作支持；
2. 熟练运用各种用户研究方法，跟进游戏产品研发各个阶段，提供客观的产品体验度量结果以及合理的用户体验提升策略；
3. 关注运营数据和用户反馈，评估、跟进、促使产品提升用户体验；
4. 跟进产品用户体验设计标准，跟踪和监督产品用户体验等的改进，提升产品质量；

任职条件:
1.本科或以上学历，数据挖掘、机器学习、计算机、统计、数学等相关专业优先；
2.3年以上互联网产品数据挖掘或分析经验，游戏行业背景优先；
3.有linux环境下工作经验，了解分布式结构，熟悉SQLPythonR相关技术优先；
4.充分的数据敏感度，能从海量数据中提炼核心结论并形成专业报告，及时反馈数据中隐含的变化和问题；
5.优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践；
6.表达能力强，具备优秀的快速学习能力、沟通协调能力及团队精神。",六险二金 周末双休
数据分析经理 BA Manager,静安区,majorel,15k-23k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作描述：带领数据分析师团队，负责公司关键行业客户品牌CRM业务相关数据指标的汇总、整合、分析.并结合品牌生意现状,为客户提供业务数据相关的咨询/分析服务 
 
【岗位职责】 
1.制定常规报数据告的递交内容&SOP流程，包括报表格式、CRM关键维度、SQL脚本分析报告格式等 
2.通过数据归集与整理，对品牌CRM策略、运营分析，给出持续优化意见； 
3.指导团队及时发现和分析数据中隐含的变化&问题 
4.与品牌客户经理一起对接客户方ad-hoc数据相关需求，制定报表递交计划，监督数据团队的递交质量 
5.针对数据分析师团队开展日常管理和人才培养工作 
 
【任职资格】 
1.本科及以上学历，数学、统计学、经济学、计算机等相关专业者优先；2.6年以上海量数据分析和数据洞察等相关经验；有零售、快消等行业经验者优先 
3.至少拥有2年以上数据团队管理经验（10人以上团队管理经验者优先考虑） 
4、对数据敏感，具备出色的业务理解能力、数据处理和分析能力，并能形成清晰的业务观点和正确判断 
5.熟练掌握多种统计和分析方法，精通SQL、Excel;拥有可视化工具(tableau;salesforce；PowerBI等)使用经验为佳 
6.保持好学&好奇心，对新兴的数据分析、数据展现工具有探索&研究精神 
7.踏实、抗压、拥有主动思考并解决问题问题的能力; 
8.服务意识强，逻辑思维严谨，具备组织协调能力、跨部门协作能力",500强外资 CRM agency
贷后数据分析,张江,360数科,20k-40k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：

1、建立和完善贷后报表体系，负责数据的收集整理，制作和维护日常报表；

2、监控风险指标，跟进和分析策略执行情况，提出策略优化建议；

3、对于指标波动等情况进行数据分析，出具分析报告，提出有效建议。



任职资格:

1、本科及以上学历，数学、统计、金融等理工类专业；

2、2年以上金融行业或银行风险管理或数据分析相关工作经验；3、精通各类Office办公软件，能熟练使用SQL、EXCEL，擅长Excel VBA操作；

4、有较强的逻辑分析能力、数据敏感性，工作严谨，认真负责。",工作氛围好
数据分析leader,漕河泾,比心,30k-45k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责 
1.依据数据规范，设计、沟通、验收埋点，产出规范的埋点和说明文档 
2.参与数据体系建设，业务数据指标搭建，建立可视化BI报表 
3.监控日常运营数据和全生命周期模型管理，发现问题分析原因，并给出改进和优化建议 
4.深入理解业务，通过数据表象分析业务现状和问题，针对问题进行深入的指标拆解，对结果有效提炼，形成有价值的分析 
5.推进敏捷数据分析落地和团队管理，组织协调各相关资源，确保分析效率和产出质量； 
岗位要求 
1.良好逻辑思维能力和数据敏感度，掌握数据分析方法，能从海量数据提炼核心结果； 
2.熟悉运用SQL、EXCEL、TABLEAU等工具进行数据处理和分析 
3.至少3年及以上互联网行业数据分析经验； 
4.统计学、数学、计算机等相关专业优先；",管理岗位、核心业务团队
数据分析leader,漕河泾,比心,30k-45k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责 
1.依据数据规范，设计、沟通、验收埋点，产出规范的埋点和说明文档 
2.参与数据体系建设，业务数据指标搭建，建立可视化BI报表 
3.监控日常运营数据和全生命周期模型管理，发现问题分析原因，并给出改进和优化建议 
4.深入理解业务，通过数据表象分析业务现状和问题，针对问题进行深入的指标拆解，对结果有效提炼，形成有价值的分析 
5.推进敏捷数据分析落地和团队管理，组织协调各相关资源，确保分析效率和产出质量； 
岗位要求 
1.良好逻辑思维能力和数据敏感度，掌握数据分析方法，能从海量数据提炼核心结果； 
2.熟悉运用SQL、EXCEL、TABLEAU等工具进行数据处理和分析 
3.至少3年及以上互联网行业数据分析经验； 
4.统计学、数学、计算机等相关专业优先；",管理岗位、核心业务团队
电商搜索-数据分析专家/Leader（上海）,七宝,Shopee,30k-50k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"Job Description： 
1.紧密配合产品经理/研发工程师迭代搜索产品策略，产出数据洞察。 能在海量数据中发现潜在优化方向，为业务迭代指引方向； 
2.深入理解AB实验流程与评估方式，帮助设计AB实验的同时，根据数据表现进行假设检验、因果推断等，为产品迭代优化提供支持； 
3.深入理解业务和行业动态，能够独立承接所负责方向的数据诉求并深入分析，独立完成专题数据分析报告，为业务提供切实可行的建议； 
4.构建电商搜索产品指标体系，对数据异常进行监控，及时发现业务风险。 
 
Requirements： 
1.本科以上学历，3年以上数据产品/ 数据分析/ 咨询工作经验，有数据平台、数据分析产品、数据管理系统产品经验者优先； 
2.熟练掌握SQL/ Excel 等数据分析工具，有Python/R/ 数仓搭建经验者优先； 
3.有大数据系统（Hadoop/Spark/Hive）使用经验者优先； 
4.较好的数理统计基础、数据敏感度高、逻辑思维严密、有比较好的数据可视化经验，能独立开展数据分析相关工作； 
5.英文可作为工作语言、有管理经验优先。",15天年假，东南亚电商平台
数据分析经理,延吉,得物App,21k-25k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1.根据部门内外部业务中长期需求，识别长期关注数据，搭建并落地客服数据产品，实现随时调取，数据看板，数据明细，将客服数据从基础功能向数据智能化转型，跨部门联动各团队实现数据产品持续性迭代； 
2.与系统产品联动，实现自动化实时大屏滚动数据，构建用户链路行为数据模型与实时预警机制。 
3.深入了解业务，按照服务体验链路构造对等可衡量的客服数据指标，完善服务体验可量化体系。 
4.通过对用户行为研究，搭建BI数据分析模型，对部门数据进行深入分析，为团队内产品改进、运营决策提供数据辅助 
5.制定组内长期规划，梳理组内工作流以及分工安排，提升团队凝聚力，帮助员工提升完成任务能力，实现最大化体现团队价值 
岗位要求： 
1、统计、数学、信息技术相关专业本科以上学历，互联网5年以上数据分析/挖掘相关经验； 
2、独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题； 
3、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验； 
4、思维敏捷，具有发散性，能够举一反三，良好的逻辑分析能力及问题解决能力； 
5、良好的跨团队、部门沟通及推动能力，有强烈的主人翁意识，积极发扬团队合作精神。",福利好 晋升快
数据分析师,洋泾,,20k-30k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述: 
1. 负责风控数据的获取、清洗、分析、挖掘，建立监控图表; 
2.利用各种统计分析工具， 从不同维度对大盘数据进行全方位风险分析; 
3. 负责日常交易的风险数据分析，通过海量数据提取特征，检测异常; 
4.用户行为调研， 定义客户画像进行精准营销并收集真实客户反馈; 
5.与内部团队有效沟通，准确分析与把握需求,创建贴合业务的数据看板，识别潜在的风险; 
6. 撰写报告，分析行业的产品变动趋势、部门工作中存在的风险问题，为公司的决策提供量化数 
据。任职要求: 
1. **本科及以上学历，985,211学校硕士优先，统计学、应用数学、计算机、量化金融等相关专业，具有1-3年金融、互联网等领域数据分析工作经验，有风控经验优先考虑; 
2.统计与数据分析基本功扎实，有较强的逻辑分析、报告撰写能力，善于利用各种统计分析工具进行数据处理; 
3.熟练使用Excel、 SQL， 至少熟悉R、 python其中一种数据分析软件; 
4. 研究数据中的规律，能够设计数据可视化内容，条理清晰地运用图表及数据支撑相关的分析结论，熟悉BI工具者优先，如QuickBI、 tableau等 ; 
5.具有数据敏感性、逻辑思维能力、良好的沟通能力，能够快速业务理解及团队协作;有风控数据分析经验，对个人信用风险有较深入的理解。",、
数据分析师,黄浦区,,22k-36k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1、紧密与业务沟通，完成业务人员发起的相关数据需求，并提供相关数据建议，优化策略部署;
2、对业务问题进行深入分析，为公司策略制定、项目提供数据支持;
3、对日常数据需求和分析课题进行梳理.优化分析模型， 助力公司业务高效发展;
4、做好多部门合作的重点项目的相关工作，包括但不限于数据验证、分析探查、沟通测试等。
任职要求:
1、熟练使用SQL,熟悉数据库技术,熟练使用SAS\SPSS\Python等数据分析工具，有算法和技术背景优先;
2、有数据清理工作、银行、金融行业数据分析实战经验的优先;
3、有算法和技术背景优先。",薪酬高，发展空间大
数据分析师,岳阳,广州希音供应链管理有限公司,35k-60k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
 ﻿1、了解业务体系，对业务数据进行监控及管理，及时发现异常情况，能快速定位问题并给出改进策略 
 
 2、针对业务部门提出的各维度数据问题，进行数据获取，整理和分析，得出合理的结论，并以报告的形式呈现； 
 
 3、深入发掘运营业务中的异常数据，主动分析并提供结论，推进业务部门调整及优化； 
 
 4、处理领导交代的其他工作。 
 
任职要求 
﻿ 1、本科及以上学历，数学，统计，电商或相关专业优先； 
 
 2、掌握数据报表处理工具，如：ExceL、SQL、Tableau、SPSS等优先； 
 
 3、掌握数据分析工具，如：GA，神策等优先； 
 
 4、熟悉电商、零售、快消、快时尚行业运营工作优先； 
 
 5、良好的逻辑思考能力、学习能力、沟通协作能力，责任心强； 
 
 6、大学英语四级以上，熟练使用OFFICE等办公软件。",【希音（SHEIN）】 猎头职位
数据分析主管,曹路,交银数据,30k-45k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述：
1、负责规划数据分析工作体系，推动与业务部门合作开展专题分析，为业务发展提供决策依据；
2、负责与部门其他团队、业务部门的工作协调，推动数据需求、分析工作的有序、有效开展；
3、负责推动团队、业务部门人员大数据分析思维方式的落地及强化，提升人员使用数据分析解决业务问题的能力；
4、负责团队内部管理工作，团队人员培养、分配团队成员数据需求工作，并规划工作方式的改进及优化。

任职要求：
1、熟练使用SQL，熟悉数据库技术，熟练使用SAS\SPSS\Python等数据分析工具，有算法和技术背景优先；
2、有数据清理工作、银行、金融行业数据分析实战经验的优先；
3、团队管理能力、项目管理能力，金融业务知识。",年终奖金、补充公积金、补充医疗保险等
数据分析专家,曹路,交银数据,40k-50k,上海 / 经验10年以上 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述：
1、负责规划数据分析工作体系，推动与业务部门合作开展专题分析，为业务发展提供决策依据；
2、负责与部门其他团队、业务部门的工作协调，推动数据需求、分析工作的有序、有效开展；
3、负责推动团队、业务部门人员大数据分析思维方式的落地及强化，提升人员使用数据分析解决业务问题的能力；
4、负责团队内部管理工作，团队人员培养、分配团队成员数据需求工作，并规划工作方式的改进及优化。
任职要求：
1、熟练使用SQL，熟悉数据库技术，熟练使用SAS\SPSS\Python等数据分析工具，有算法和技术背景优先；
2、有数据清理工作、银行、金融行业数据分析实战经验的优先；
3、团队管理能力、项目管理能力，金融业务知识。",年终奖金、补充公积金、补充医疗保险等
数据分析师（实习）(E21L),静安区,一面数据,4k-5k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 实习,"职位描述： 
1.与资深分析师合作，撰写、交付分析报告； 
2.协助维护公司内部数据，监控问题并跟进解决； 
3.负责与公司合作伙伴日常沟通和关系维护工作。 
 
职位要求： 
1.熟练使用 Excel 和 PowerPoint，熟练使用 SQL 和 Tableau； 
2.本科及以上学历，至少能实习两个月以上（请在简历上标明实习时长及一周几天）； 
3.有良好的沟通能力，做事认真、负责、有耐心，有较强的服务意识、团队合作意识和主观能动性。",大牛带队；互联网+外企；弹性打卡；扁平化管理
数据分析师（产品运营岗）,洋泾,恒普数科,9k-15k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,岗位职责：1、 深入了解公司大数据和人工智能产品及相关后台技术背景，开展数据产品的逻辑设计与运营；2、 利用数据分析方法，对运营数据进行洞察研究，驱动产品功能优化升级；3、 设计大数据产品迭代开发需求，持续优化数据产品，并对新需求进行功能测试，确保数据产品稳定运行4、 处理客户线上与线下测试，协助客户线上接口对接，推进客户的数据产品使用；5、 及时响应解答客户问题，对复杂的异常问题，协调产品、运维或研发人员予以解决；任职要求：1、1年以上数据分析工作经验，本科及以上学历2、熟练使用数据分析工具SQL、Python或 SAS4、具有较强的观察力、执行力、应变能力、客户服务能力；5、有强烈的进取精神、创造性和学习能力，能独立分析问题和解决问题。6、责任心强，善于主动学习，能够承受较大工作压力，很好的服从工作安排；工作地点：上海,数据分析、数字科技、金融大数据、团队年轻
高级数据分析师,杨浦区,思建网络,20k-35k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"【Job Responsibilities】：
1. 负责建立平台日常分析体系，包括核心指标体系、报表体系，专题活动分析等；
2. 与产品、技术的同事沟通协作，负责数据需求落地，推动评估模型在具体业务层面和风控系统中的落地使用；
3. 能够独立撰写分析报告，支撑业务部分做进一步决策；
4. 通过探索性的数据分析，从数据中挖掘出用户的搜索行为习惯，为提升用户搜索体验提供建议和指导。

【Job Qualifications】：
1. 能够独立负责某个业务领域的分析工作，主动输出数据洞察
2. 具有较强的学习能力和内驱力，良好的逻辑分析能力与沟通能力。
3. 统计学、信息与计算科学、数学等相关专业本科以上学历优先，
4. 精通SQL，具备基本的编程能力；
5. 具有一定的数据挖掘、数据建模能力，能够熟练使用统计工具软件者优先；
6. 有互联网/金融相关的数据分析工作经验优先；
7. 具有从海量数据中，提取有效信息，进行聚合，分析道可视化的整套实践经历；
8. 3-5年及以上工作经验。",扁平化管理，国际化，朝气蓬勃的团队
数据分析师BIBP,莘庄,途虎养车,12k-20k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：
1.与业务团队紧密合作，深入了解业务商业逻辑及底层数据架构，快速响应业务相关数据分析及数据需求；
2.可以基于数据找到业务发展中碰到的问题，通过完整的数据分析找到优化方案，并沉淀自己的数据分析思路和框架；
3.帮助业务构建并持续优化整体商业分析指标体系，能够通过项目合作帮助业务持续发展；
岗位要求：
1、本科及以上学历，数学、计算机等相关专业优先；
2、为人诚信，认真，主动，具有良好的沟通能力、团队合作能力、快速学习能力；
3、具备较强的逻辑分析和推理能力；
4、熟悉至少一种主流数据库（Oracle/MySql等），掌握数据库SQL语句的编写与使用；
5、熟悉hadoop/Hive，熟练掌握excel更佳。",发展前景好，福利好，团队氛围好
数据分析师BIBP,莘庄,途虎养车,12k-20k,上海 / 在校/应届 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责：
1.与业务团队紧密合作，深入了解业务商业逻辑及底层数据架构，快速响应业务相关数据分析及数据需求；
2.可以基于数据找到业务发展中碰到的问题，通过完整的数据分析找到优化方案，并沉淀自己的数据分析思路和框架；
3.帮助业务构建并持续优化整体商业分析指标体系，能够通过项目合作帮助业务持续发展；
岗位要求：
1、本科及以上学历，数学、计算机等相关专业优先；
2、为人诚信，认真，主动，具有良好的沟通能力、团队合作能力、快速学习能力；
3、具备较强的逻辑分析和推理能力；
4、熟悉至少一种主流数据库（Oracle/MySql等），掌握数据库SQL语句的编写与使用；
5、熟悉hadoop/Hive，熟练掌握excel更佳。",发展前景好，福利好，团队氛围好
数据分析师（算法工程师/数据开发工程师/数据运营）,北外滩,,20k-30k,上海 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"主要职责： 
 
1、该岗位为运营团队下属数据团队，负责搭建整个中国电信权益用户的数据运营体系。 
 
2、与业务运营同学紧密配合，通过专题分析，对业务问题进行深入探究，为运营决策、营销策略提供数据支持； 
 
2、协助建立数据化运营监控体系，实现用户的获取、留存、变现全流程的数据监控； 
 
4、根据用户全生命周期，制定数据运营的增长转化策略，实现精细化运营； 
 
5、参与整体数据可视化看板的方案规划设计、建设和看板维护； 
 
6、撰写专题数据分析报告，月度分析报告和专题分析报告； 
 
7、有独立挖掘梳理**需求的能力，有项目推动的能力； 
 
8、负责和大数据团队对接，负责业务数据的入仓，开发，宽表建设等工作； 
 
 
 
任职要求： 
 
1、3年及以上数据类相关工作经验，具备一定的项目推进与项目管理能力 
 
2、熟练使用SQL语言、presto、HiveSQL等编程语言，熟悉ETL过程，了解tableau、PowerBI等可视化分析工具。 
 
3、具备优秀的业务理解能力，对数字敏感，有较强逻辑分析与协调能力，兼具业务sense和数据sense; 
 
4、具有良好的商业敏感度和优秀的数据分析技能，能够解决复杂的商业分析问题; 
 
5、主动好学，具备良好的沟通合作技巧，较强的责任心及团队合作精神; 
 
6、掌握大数据相关的理论知识。",国企
医疗大数据分析挖掘 研究员(工作地点杭州),黄浦区,之江实验室,25k-40k,上海 / 在校/应届 / 博士及以上 /岗位所属职位类型数据分析师 / 全职,"工作地点杭州之江实验室新园区 

岗位职责：
基于多中心医学信息平台，面向重大疾病和临床需求，开展医疗大数据分析与挖掘。具体包括：
1）负责科研项目的算法实现，包括机器学习和深度学习等；
2）负责真实临床场景的数据分析，挖掘项目的可行性分析、研究方案设计和实现；
3）具有临床数据分析结果分析和评价能力，并提出优化改进方案；
4）跟踪领域前沿进展，参与专利、论文和课题申请书的撰写。

职责要求：
1）博士学历，医学信息学、应用数学、计算机、生物医学工程、软件工程或其他相关专业；
2）认真负责，乐观开朗，善于沟通和团队合作，自我驱动，有较强的逻辑分析能力；
3）精通R、Python等至少一种编程语言；精通常用机器学习算法和主流深度学习算法框架；
4）有高水平研究成果及医学健康领域项目经验者优先。",人工智能 国家事业 科学技术研究 大咖云集
数据分析研究专员(工作地点杭州),黄浦区,之江实验室,18k-30k,上海 / 在校/应届 / 博士及以上 /岗位所属职位类型数据分析师 / 全职,"工作地点杭州之江实验室新园区 

岗位职责：
1. 负责光电仪器采集的图像与信号数据相关处理分析的设计与实施；
2. 熟悉包括不限于图像、光谱、生理信号等数据的分析与处理，具有人工智能相关工作经验优先；
3. 实施相关数据处理分析程序的编写；
4. 设计报告编写，相关专利申请与论文发表。

职责要求：
1、博士及以上学历，电路与系统、电子学等相关专业;
2、具有较强的数据分析处理基础与能力；
3、科研院所及有相关项目经验者优先；
4、较强的独立分析问题和解决问题能力，善于学习新技术，动手能力强，强烈的责任感和良好的团队合作精神，具备良好的沟通能力。",人工智能 国家事业 科学技术研究 大咖云集
海外社区数据分析师,虹梅路,某大型互联网公司,40k-60k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、舆情数据分析报告：根据不同情况产出专项舆情分析报告，覆盖不同业务项目。制定周期性舆情报告，协助各项目组判断社区讨论环境健康程度。 
2、舆情追踪与预警：确保报告高效准确，并且根据分级标准，提前预知负面舆情，迅速通知响应小组。 
3、制定舆情标准：根据过往历史事件情况，根据数据制定分級標准、评分模型、报警标准与优化风险响应流程。 
4、舆情平台优化：协助产品经理优化分析模型工具。 
5、需求调研，访谈内部相关单位，了解各单位对舆情工作需求后制定符合时效性、可读性、准确性的报告，建立短中长期目标。 
6、产业舆情分析，针对游戏行业热门舆情，制作专项报告，推进各部门自查反思。 
7、团队培训：定期组织内部沟通会议，根据报告制作规范指导各项目社群团队产出。 
 
岗位要求： 
1、7年以上社群运营、新闻媒体监测、舆情分析相关工作经验。 
2、熟悉舆情分析软件，包含但不限于Brandwatch、Synthesio或Sprinklr等。 
3、对数据分析有高度热忱，了解基本所需编程、可视化工具。 
4、熟悉海外社媒平台的机制和功能，包含Facebook, Reddit, Twitter, Discord, YouTube以及其他海外热门论坛等。 
5、熟悉海外游戏媒体以及新闻传播路径。 
6、对游戏有高度热忱，熟悉游戏社群且本身是重度英语论坛使用者/观察者。 
7、优秀的英文能力，熟悉英语游戏社区俚语和特殊用法。 
8、有NLP相关经验者加分。",福利待遇好
综合数据分析师---数据分析方向,黄浦区,,30k-60k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责 
1. 依据业务阶段性战略/策略方向，结合内外部数据进行商业分析，为公决策提供分析支持； 
2. 对于具体业务关键问题，进行性深入全面分析，帮助业务定位关键节点，及优化推进方向； 
3. 构建整体的竞对分析体系，判断竞争态势及业务策略对应关注点； 
任职资格 
1. 5年以上互联网、咨询数据分析工作经验； 
2. 熟悉EXCEL、SQL、python等数据分析工具； 
3. 优秀的数据分析能力和逻辑思维能力； 
4. 优秀的沟通表达能力及主动性，良好的跨团合作能力，能独立推动项目落地；",有发展前景
商业化数据分析师,鞍山,某大型互联网公司,40k-60k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1. 理解商业化信息流&搜索竞价广告/品牌广告/KOL合作等业务需求，熟悉产品/运营/客户分析视角，从数据中抓取关键信息，独立支持业务部门做进一步决策分析。
2. 基于对商业化广告/KOL合作相关业务的深度理解，针对关键指标以及各业务线输出专项分析报告。
3. 能跨部门和产品、运营、销售团队合作，一起促使一个项目的完成。
4. 搭建数据分析指标体系，为业务制定和提升数据应用的价值。
任职资格：
1. 本科以上学历优先，计算机科学/统计学&数学等领域专业。
2. 五年以上互联网数据分析经验，商业化广告/KOL合作相关业务数据分析经验优先。
3. 精通Sql和Excel，具有从数据查询，聚合，分析到可视化的整套实践经验。
4. 具备较好的逻辑思维，深入思考能力。",互联网大厂
数据分析师（上海、北京）,虹口区,,20k-30k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
 
1.负责财富业务的数据分析工作，包括分析报告、数据可视化等 
 
2.构建并完善部门业务运营数据分析体系，对业务发展进行经营分析发现业务发展亮点及不足，分析用户运营策略效果并与用户运营团队探索策略优化 
 
3.熟悉用户增长框架和分析方法，为运营团队提供数字化支持，如用户标签设定与完善、用户画像分析 
 
4.基于海量用户多方面特征数据，建立、评估、持续优化用户模型，包括但不限于：用户价值评分、投资偏好分析、路径分析 
 
5.能够独立推动数据优化项目，如底层数据治理、ETL任务优化等 
 
 
 
 
 
职位要求： 
 
1.本科以上学历，计算机、数学、统计学、金融工程相关专业优先。有2年以上数据运营或数据分析建模相关工作经验，具有证券或基金从业资格证优先 
 
2.数据分析能力较强，对数据敏感，具备敏锐观察力和独立分析能力，能独立编写商业数据分析报告，发现变化和问题，并提出解决方案 
 
3.深入挖掘用户行为和偏好，建立标签体系和画像，并对效果进行跟踪分析，运用数据赋能业务发展 
 
4.熟悉常用机器学习和数据挖掘算法，包括但不限于决策树、线性回归、逻辑回归、Kmeans、GBDT等；熟练使用SQL、Python、Hive 
 
5.有较强的数据可视化设计能力，熟练应用Tableau 
 
6.善于跨部门沟通，协调资源进行项目落地",国企
#238144数据分析师（nlp算法方向）,张江,,40k-60k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
职位描述： 
1、参与自然语言处理基础算法研发，包括但不限于语义理解、语义匹配、意图识别等。 
2、应用数据挖掘，NLP技术，研发贷款相关业务场景核心策略和算法。 
 
任职要求： 
职位要求： 
1. 三年以上NLP算法研发经验，本科及以上学历，计算机，人工智能，数学等相关专业。 
2. 熟练掌握NLP基础理论和算法，对Embedding,BERT,Transformer,BiLSTM,GRU,RNN,CNN等有一定的理解，有情感分析、NER、意图识别、语义匹配等相关项目经验。 
3. 熟练掌握一种或多种深度学习框架，如：TensorFlow、Pytorch、Keras。 
4. 熟悉掌握Java或python语言，Java者优先。 
5、有较强的业务问题到算法模型的建模能力，优秀的分析问题和解决问题能力，对具有挑战性的工作充满激情。 
6、有金融贷款类相关工作经验者优先。",.
