post_name,address,company,pay,basic_request,JD,label
数据分析师（智慧城市） (MJ000797),广州·新港,运通信息,15k-25k,广州 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、通过业务结合数据进行商业分析，能及时准确地为业务线提供有洞察力的数据分析结论和策略建议，能够为业务线提供有价值的数据支持和战略/决策/策略提供分析支持； 
2、根据不同业务场景，构建智能化业务指标体系，建立和完善日常业务报告体系及风险报告体系，能够及时、准确、发现与定位业务问题，提出改进建议； 
3、基于外部市场环境和内部业务的监控，主动挖掘有价值的商业分析专题； 
4、沉淀分析思路与框架，提炼数据产品需求，与技术开发团队协作并推动数据产品的落地，及推动业务部门的数据化运营；协作组织技术与产品相关的理念、技能、工具的赋能，推动数字化运营能力的提升。 
任职要求： 
1、数学、统计学、计算机或其他相关专业本科或以上学历，5年以上相关行业经验； 
2、有丰富的数据分析、挖掘、清洗和建模的经验；具有业务指标体系、用户画像或个性化推荐服务的相关项目经验者优先； 
3、具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练操作excel、PPT等工具； 
4、熟悉Java/Python/R等编程语言； 
5、参与过大型项目，具有丰富的团队管理经验，有较强资源整合能力，能够独立开展项目研究； 
6、逻辑思维和学习能力强，善沟通协调； 
7、具有较高的职业素养和较强的抗压能力，能适应快节奏、多线程的工作要求。",国企背景 智慧城市 团队氛围好
数据分析师（经分）,北京·西北旺,高途,15k-25k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.负责公司核心业务指标体系的搭建，分析解读，为管理层提供商业决策依据； 
2.从数据角度配合业务优化动作，实现精细化运营； 
3.通过数据洞察业务问题与发现新的机会，并推动业务方的测试与落地性运营； 
4. 行业调研，结合行业数据趋势，对公司的业务发展方向提供策略支持； 
5.业务数据&分析相关的临时需求，及时响应，并能将常用重要需求转化成数据产品。 
任职要求： 
1.211/985本科及以上学历，统计学、数学相关专业优先; 
2.1-3年以上数据统计分析工作经验，有互联网行业或教育行业经历优先; 
3.具备数据处理及分析、沟通、组织协调能力; 
4.精通Excel、Python，sql等办公软件; 
5.具有较强的逻辑思维能力，原则性强，能动性强，能承受较大压力及工作挑战。",团队氛围好
数据分析师-【海外商业化】,北京·西二旗,快手,30k-50k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述 
1、设计和搭建可靠的海外商业化流量、产品、策略方向的业务指标体系，为产品决策和策略迭代提供高质量的数据指南针； 
2、深入理解广告投放机制，通过探索性的数据分析和数据建模，从数据中挖掘流量、产品、策略方面存在的问题，提炼洞见并协助业务团队落地执行； 
3、针对商业化复杂的用户和客户双边场景，设计科学的实验机制，优化随机实验和自然实验中的因果推断方法； 
4、深入业务，通过科学有效的分析帮助广告团队定位增长机会，回答业务的关键战略问题，数智驱动业务迭代优化。 
 
 
任职要求 
1、拥有统计学、数据科学、经济学、运筹学、计算机等相关专业的本科及以上学历； 
2、两年及以上数据分析/经营分析/商业分析相关工作经验； 
3、熟悉广告投放机制，有相关经验，有计算广告/推荐策略/机器学习/自然语言处理相关经验； 
4、良好的业务和数据理解能力，能够将开放的业务问题转化为具体的分析课题并解决；出色的逻辑能力和表达能力，善于和业务团队沟通； 
5、熟练掌握 SQL、Tableau、Python、R 等常用的数据分析工具。 
加分项： 
1、有互联网一线大厂广告数据分析经验优先； 
2、有内容、短视频行业经验优先，尤其是有短视频广告分析经验特别优先； 
3、有突出的建模能力或者分析报告撰写能力优先。",发展空间大
数据分析师（游戏）,北京·朝阳区,完美世界,13k-26k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责：
1.参与游戏用户的全流程的数据整合、分析、建模，深入游戏体验，并通过数据为决策提供数据支持；
2.根据游戏数据，搭建模型预测核心指标后续表现，及时发现问题并预警调整；
3.深入了解游戏行业，能通过建立指标体系、算法模型，获得用户行为动机、目的和原因；
4.基于公司内外产品、用户及市场数据进行研究和分析，建立系统化分析体系；


任职要求：
1.2年以上游戏数据分析经验，可以适应游戏行业快速敏捷的工作节奏，有完整的成功项目经验；
2.对手游市场有着良好的宏观视野，热爱游戏，对1个以上主流游戏品类（MMO，SLG，FPS，卡牌，开放世界等）有深入的业务理解；
3.良好的洞察问题本质的能力，坚实的推动问题解决的能力；
4.熟练SQL、python以及数据程序交互语言等，有可视化工作经验优先；
5.工作严谨细致、有条理，有强烈的责任心和较强的自我管理能力，抗压性强。",上市公司，发展前景好
资深数据分析师,北京·西直门,易车公司,20k-35k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,1、挖掘用户购车线索转化潜力点，提出合理可行的线索改进策略2、结合具体的业务场景和用户特征，研究线索质量提升办法3、理解线上线下的具体商业模式和运营模式，研究撮合交易方案4、支持部门日常数据需求，包括但不限于数据指标监控和优化、本竞品数据对标等工作任职要求1、3-5年互联网行业数据、策略相关经验，同行业同岗位优先考虑；2、有扎实的数据分析功底，善于以数据驱动工作，熟练使用Excel、Hive、Sql等数据分析工具；3、较强的逻辑分析能力、沟通能力、跨部门合作和团队协作能力；4、强烈的自我驱动力和责任心；,发展前景
数据分析师/数据科学家,深圳·南油,迷你玩,18k-36k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 品牌和KOL效果分析，引入MMM分析体系； 
2. UA广告建模分析，与大数据中台合作，搭建投放模型； 
3. 搭建BI和自动投放体系； 
4. 需求规划和跟进 
 
职位要求 
1. 有成熟的数据分析及数据挖掘经验，熟练掌握SQL查询工具，至少掌握一种分析工具（SPSS、R语言、SAS等）； 
2. 思维逻辑清晰，有较强的文档撰写能力，有自驱力、积极主动，工作细致、耐心，有较强的责任感 
3. 本科以上学历，2年以上数据分析工作经验 
4. 有海外游戏投放数据分析经验者优先",项目稳定已上线，超长生命周期沙盒游戏产品
投放数据分析师,上海·虹口区,肯斯爪特,15k-30k,上海 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.构建并完善广告投放的数据分析体系，负责公司产品业务的日常数据整理、统计、分析，撰写和汇总分析报告； 
2.针对广告投放进行专项数据分析，为广告投放、创意优化、渠道策略等提供数据支持； 
3.了解普通广告媒体的归因模型，并能根据Facebook/Google/TikTok等媒体的特点，熟练运用回归分析，对投放数据的不同指标的关联性做分析，为账户策略调整、素材方向调整，指导方向； 
4.提炼数据需求，与团队协作进行数据建模工作； 
任职要求： 
1.本科以上学历，经济学、统计学、计算机等和数据处理高度相关专业，2年及以上互联网公司数据分析工作经验； 
2.有2年及以上数据建模实践经验，熟悉Hive，熟练使用SQL等数据库查询语言； 
3.了解AppsFlyer、Adjust等三方的使用； 
4.具有优秀的数据分析能力，能够灵活利用数据，设计分析方案解决复杂的商业问题，在推动业务优化方面拥有丰富的经验； 
5.优秀的逻辑分析能力和表达能力，对数据有高度敏感性，根据数据给出严谨的结论，推动业务发展； 
6.有强烈的责任心和自驱力，良好的沟通表达能力；",团队氛围好，晋升空间大
数据分析师（广告）,深圳·南山区,极光,20k-30k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 负责业务数据分析与挖掘工作，构建数据分析体系，提高数据使用效率与应用价值； 
2. 定位业务指标异动原因，给出相应解决方案，保障业务稳健发展； 
3. 挖掘业务痛点，输出可行的业务策略，并推动落地实施、效果优化和方法论提炼，促进业务增长。 
 
 
任职要求： 
1. 本科及以上学历， 具有3年以上数据分析相关工作经验，有互联网广告行业经验者优先； 
2. 具有良好的逻辑思维能力和数据敏感性，具有良好的沟通能力和团队协作意识； 
3. 熟练掌握数据可视化工具和SQL，熟悉逻辑回归、决策树等常用算法，熟练使用Python进行数据挖掘。",saas龙头企业 发展前景好 上升空间大
高级数据分析师,广州·越秀区,龙腾出行,20k-30k,广州 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"一、岗位描述：
1、依据业务特点，及客户的业务场景和问题进行深度挖掘分析独立梳理业务数据口径，构建业务数据指标体系；
2、基于不同的业务需求建立客户、产品的分析模型，提出产品、业务改善建议；分析顾客及市场特征，提供相应的运营建议，增强用户的黏性；
3、研究数据智能分析在实际场景中的应用；针对具体的业务事件，研究业务开拓中的局限性或亮点，进行数据分析并提出优化方案；
4、沉淀分析思路及框架，提炼数据产品需求，与开发团队及客户方等协作并推动数据产品落地；

二、任职要求：
1、本科及以上学历，5年以上数据分析经验；
2、具有扎实的统计学、数据分析、数据挖掘基础，能独立完成相应数据分析需求；
3、精通数据分析方法，有数据建模及算法的能力，熟悉python及经典机器学习模型；
4、对数据敏感，具备优秀的信息整合和分析能力，能够形成清晰的业务观点和前瞻判断；
5、有一定的项目经验，能独立承接业务数据需求，具有较好的沟通协调能力和责任心，做事积极主动；
6、优秀的商业分析思维，能够针对某种业务，搭建整个数据分析体系",行业独角兽，项目有重大突破。
空气质量数据分析师（北京）,北京·立水桥,旭诚科技,7k-12k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责对环境空气监测数据、监测设备运行及质控数据的提取、分析、归纳与整合 
2、负责空气监测数据异常分析，并撰写异常数据分析报告； 
3、负责公文写作； 
4、领导交办的其他任务。 
 
任职要求： 
1、本科及以上学历，气象、环境等相关专业； 
2、熟悉大气污染监测、对大气监测设备运行原理及关键参数有了解者优先； 
3、擅长公文写作、语言表达能力强者优先； 
4、至少掌握一门数据统计分析处理工具/语言：R语言、Python、MATLAB、SPSS等； 
5、善于沟通及团队协作，有责任心。",环保信息化 福利齐全 发展前景好
空气质量数据分析师（北京）,北京·立水桥,旭诚科技,7k-12k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责对环境空气监测数据、监测设备运行及质控数据的提取、分析、归纳与整合 
2、负责空气监测数据异常分析，并撰写异常数据分析报告； 
3、负责公文写作； 
4、领导交办的其他任务。 
 
任职要求： 
1、本科及以上学历，气象、环境等相关专业； 
2、熟悉大气污染监测、对大气监测设备运行原理及关键参数有了解者优先； 
3、擅长公文写作、语言表达能力强者优先； 
4、至少掌握一门数据统计分析处理工具/语言：R语言、Python、MATLAB、SPSS等； 
5、善于沟通及团队协作，有责任心。",环保信息化 福利齐全 发展前景好
数据分析师（海外语音社交）,北京·望京,陌陌,18k-35k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责 
 
 
1. 基于陌陌海外用户行为数据，挖掘用户特征偏好，行为轨迹，输出有价值结论，产出分析报告； 
2. 为产品运营提供数据分析支持，包含但不限于产品分析、用户分析、运营分析等，并根据分析结果提出可落地的策略建议； 
3. 针对用户行为深入研究，定期输出专题性分析报告； 
 
 
任职要求 
 
 
1. 1年以上互联网行业数据分析、数据产品工作经验，对数据敏感，能从数据中发现问题，解决问题，有内容/社交行业经验加分； 
2. 熟练使用SQL，掌握python、SPSS等软件使用优先； 
3. 熟悉定性和定量研究方法，熟悉各类研究模型，如回归、聚类等，有机器学习经验加分； 
4. 主动，有好奇心但不浮躁，善于沟通，有执行力； 
5. 大学本科或以上学历，统计学、数学等相关专业；",上市公司，地铁周边，福利多，扁平管理
风险数据分析师,上海·城隍庙,小赢科技,20k-30k,上海 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、负责并制定公司个人信贷业务的老客风控政策； 
2、通过对各类风险指标分析，关注资产风险变动，对全产品、生命周期的老客风险政策进行跟踪评价，并及时优化调整； 
3、对客户数据进行收集整合，建立数据管理仓库和数据集市，开发业务发展需要的各类专项统计和分析报表； 
4、和模型、产品、IT团队紧密合作，推进策略的执行和上线，优化贷中客户风险运营。 
 
任职资格： 
1、***本科及以上学历，985/211优先，经济/金融/数学/统计等专业； 
2、行业内1年及以上工作经验优先；优秀者可取消工作经验要求； 
3、熟练掌握Python/SAS/R等统计工具中的一种，熟练运用SQL或其他数据库语言； 
4、对金融风控与数据分析领域有强烈探知欲望与兴趣； 
5、数字敏感，逻辑清晰，快速的自主学习能力，能快速的构建问题框架和分析框架，责任心强。",上市持牌机构 内部晋升空间广
Bigo live-业务数据分析师（22届） (MJ002641),广州·番禺区,BIGO,10k-15k,广州 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、完善业务数据监测及分析体系，输出监控分析报表，为业务运营提供决策依据； 
2、基于数据分析，发现业务存在的问题，输出数据分析报告及可执行性建议，推动解决问题； 
3、作为中台部门，对接事业部各部门，根据需求提供数据支持； 
4、相关数据报表维护管理。 
 
 
任职要求： 
1、本科及以上学历，数学，统计学等相关专业优先； 
2、掌握统计学基础知识，精通SQL/Python/R等工具； 
3、具备良好的沟通协调能力，能积极配合团队协作、跨区域跨部门沟通。",国际化视野；领先直播app；优秀团队伙伴
美团到店-数据分析师,北京·望京,美团,15k-30k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 根据当期销售策略、供给策略，明确各项考核和监控指标，制定销售考核的业绩规则和统一数据定义口径； 
2. 支持销售目标从上至下的拆解，并能评估销售团队指标分配的合理性，协助拆解目标及销售奖金制度的沟通执行； 
3. 负责销售全流程数据监控、分析和管理工作，预测业绩趋势，洞察业务增长点，并能及时定位和预警业务存在的问题和风险点，提供策略方向和改善建议； 
 4. 管理业务数据需求，做好数据的支持和基础保障，建设数据报表，推进业务数据产品的建设，提升销售及运营团队的运行效率。 
 
岗位基本要求： 
1. 2年以上数据分析相关工作经验，本科以上学历，统计学、计算机等相关专业优先； 
2. 有敏锐的用户洞察力，熟练掌握客户调研、数据分析、需求分析的方法和工具，有体系化的方法准确捕捉客户需求痛点； 
3. 逻辑思维能力强，能够对目标及达成路径进行结构化拆解，同时具备快速学习成长的能力； 
4. 自驱力强、有较强的沟通表达能力，具有主人翁意识和团队协作精神，能够协调各方资源推动完成工作，确保推进落地； 
5. 熟练使用SQL/Hive语句，熟练使用Python/R等数据分析工具包者优先。 
 
具备以下优先： 
有酒店行业经验；有O2O行业经验。 
岗位亮点： 
1.有互联网大厂的基础设施，在美团方法论的指导下，共同成长； 
2.团队氛围好，项目机会多，个人工作发挥空间大； 
3.业务成熟，成长空间大。",发展前景
数据分析师,广州·番禺区,SHEIN,9k-15k,广州 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1.分析商品在开发、生产、销售、售后等各环节数据，监控kpi；并为企划PM提供数据分析报表底表，框架搭建； 
2.跟进重点项目，独立承担商品进销存领域的专项分析，为商品企划提供业务诊断和决策支持； 
3.以商品端为出发点，为增长指明方向。 
 
任职资格： 
1.***本科及以上学历，1-2年数据、BI工作经验；计算机、统计、数学等理工科相关专业优先； 
2.非常熟练使用Tableau工具，熟悉SQL语言、熟悉分布式的工作环境，； 
3.良好的数据敏感度，及时发现和分析数据中隐含的变化和问题； 
4.良好的商业敏感度，能够很好地把分析结果转化成业务决策； 
5.善于沟通、执行力强； 
6.有零售、电商背景优先。",发展前景大
数据分析师,北京·马连洼,微博,20k-40k,北京 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,1.支持部门日常数据需求，但不限于数据提取、看板构建等工作，2.根据业务需求，建立科学的评估实验，辅助业务了解策略效果3.结合业务发展情况，有序开展深度专题分析，产出业务结论，并给出相关策略建议，为团队提供支持,大牛多
数据分析师/数据科学家-【国际化】,北京·西二旗,快手,20k-40k,北京 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述: 
快手的数据分析师/数据科学家的核心工作是为产品设计、内容运营以及推荐系统的优化提供数据洞察，会接触到公司级宏观和微观商业战略的制定，并直接和高级管理层合作，通过数据分析驱动短视频业务增长中的关键决策。 
我们的数据分析师/数据科学家的工作内容涵盖以下： 
1、作为产品和推荐算法团队之间沟通的桥梁，针对不同的场景（单边实验、双边实验、非实验），采用因果推理和 ab 实验分析的方法（包括异质性因果分析如 causalforest, uplift 等），评估策略对用户的有效性，提出优化的方向； 
2、根据业务场景协同产品/运营定义核心业务指标和护栏指标，建立监控流程，为业务赋能； 
3、通过模型（机器学习或者传统回归）或者非模型的分析方法对复杂高维度的业务信息降维处理，转化成业务可用的数据产品，并通过搜集使用反馈和用户案例来持续优化迭代。 
任职要求: 
1、数理/统计学、运筹学、经济学或相关专业，有互联网内容领域工作经验者优先； 
2、沟通能力强，能快速地理解各方诉求，将业务需求转化为可解决的分析问题，提供最终方案； 
3、有好奇心，对新的业务问题和新的分析方法有开放心态，能够积极学习并掌握应用； 
4、较强的逻辑、数据分析与快速的学习能力，能熟练使用 sql+python； 
5、书面写作及口头沟通能力良好者优先。",大平台 有发展前景
风控数据分析师,北京·朝阳区,一零跃动,20k-30k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责
1. 处理用户海量数据，挖掘用户行为特征，为产品、运营提供参考依据；
2. 结合业务特点，探索并建立分析主题，对数据进行深度分析和挖掘；
3. 根据业务发展情况，从数据中发现业务的问题点及机会点，帮助业务增长；
4. 沉淀分析思路与框架，提炼数据产品需求，实现数据产品化；
5. 根据业务需求，开发各类业务模型帮助业务增长。
任职条件
1. 本科及以上学历，计算机、统计、经济、数学、信息等相关专业；
2. 熟练掌握SQL、EXCEL、PPT、R等常用分析工具及相关编程语言；
3. 精通数理统计，掌握常用数据挖掘方法，例如：线性回归，逻辑回归，决策树分群，聚类、关联分析、SVM，贝叶斯等；
5. 对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，优秀的数据思维和强烈的数据决策意识，且思维缜密，做事认真严谨；
6. 有较强的人际沟通、协调能力，具备与相关人员沟通数据需求的能力。",打不卡 技术大牛 成长快
高级数据分析师（北京） (MJ000047),北京·望京,百融云创,20k-30k,北京 / 经验3-5年 / 硕士及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、使用建模工具进行信用模型及反欺诈模型开发，包括数据准备、建模及数据分析、模型的选取与优化、模型验证等工作； 
2、对海量业务数据进行分析，深度挖掘内部数据，构建风控指标体系并具备开发特征库及解释相应衍生变量、规则的能力； 
3、熟悉风控审批、额度、定价策略的制定方法及相应建模流程； 
4、针对不同金融机构和业务给出相应的风控建模方案，向客户进行阐释并参与实施； 
5、针对客户痛点进行业务引导并提供技术支持； 
6、具备探索新业务场景的能力与热情，对于知识与技术向新场景迁移和应用有独立的见解。 
 
 
岗位要求： 
1、三年以上相关领域工作经验，统计、数学、计算机、金融工程等相关专业硕士及以上学历； 
2、至少能熟练运用SAS/R/Python中的一种进行数据分析或建模，熟练掌握数据库操作（如SQL语句）； 
3、掌握逻辑回归、决策树、机器学习等建模方法，了解算法的原理； 
4、拥有银行/互金/消金等金融机构数据分析、策略开发以及建模工作经验者优先； 
5、具备独立思考能力，逻辑严谨，对数据敏感，善于发现、探索并解决问题，自我驱动力强； 
6、有较强的责任心及抗压能力。",五险一金 公司规模大 发展前景大
大数据分析师,深圳·东门,新致软件,17k-20k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"本科四年起推： 
1有银行数据分析相关经验 
2.学习能力强熟悉银行业务文档编写规范，具有业务文档编写能力",13薪 5-10天年假
ba商业数据分析师（熟练sql),上海·黄浦区,欧泰普-OTYPE,8k-16k,上海 / 经验不限 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1.基于客户数据库进行KPI分析，顾客分析，品类分析；提供及时的，明确的，可实行强的报告与顾客洞察； 
2.进行有效的项目管理，以保证在可用资源内完成高质量的分析； 
3.与项目相关同事进行紧密合作，以了解客户需求。 
职位要求： 
1.数学、统计、计算机等相关专业； 
2.有CRM、化妆品行业、快消行业、数据业务运营、互联网运营背景优先； 
3.熟悉关系型数据库，必须熟练使用SQL； 
4.对数字敏感，并具备较强的逻辑思维能力,良好的沟通能力以及创新能力； 
5.具有良好的洞察力，善于分析和解读数字，并将洞察分析和业务逻辑相结合； 
6.和团队成员紧密合作，具有杰出的团队合作精神。",周末双休 六险一金 带薪年假
数据分析师 (MJ004176),广州·番禺区,YY,15k-30k,广州 / 经验1-3年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1. 经营洞察：配合部门KPI方向，基于业务理解输出周期性、专项数据分析报告及建议，为业务决策、产品方向、运营策略提供决策支撑。 
2. 专项分析：对用户、收入等娱乐直播相关重点领域数据建立深入认知，独立发起并完成专题分析，形成落地策略及效果评估闭环。 
3. 业务支持：沉淀分析思路与框架，提炼转化为数据产品，提升决策效率；关键数据日常监控及分析，提前预警产品或运营问题。 
 
 
岗位要求： 
1. 本科及以上学历，2~4年互联网、快消商业分析、数据分析相关工作经验； 
2. 良好的行业敏感度，对直播行业有一定关注及了解，有互联网从业经验者优先； 
3. 良好的数据处理能力，熟练操作Excel、PPT等，掌握SQL相关数据提取工具，熟练Python，SPSS，SAS等分析工具中任一项者优先； 
4. 具备结构化思维，逻辑严谨，数据敏感，能从数据角度挖掘问题.",大平台 福利好
数据分析师-财富,长沙·观沙岭,Webull,10k-18k,长沙 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述： 
1. 负责用户线上转化链路(开户、交易、资产、活跃、留存等方向) 的数据分析工作。 
2. 完善用户画像模型和标签体系、精细化站内数据埋点，帮助用户运营优化、移动端产品优化。 
3. 结合部门需求输出专题分析报告，为业务增长策略决策提供洞见性支持。 
4. 学习掌握海外用户金融理财需求，对现有的数据支撑工具进行优化改进。 
 
 
任职要求： 
1. 本科以上学历，统计学知识扎实，具备快速学习的能力、良好的主观能动性及系统性思维能力。 
2. 具备互联网用户模型、标签体系、转化分析等项目经验，能够洞察用户需求、定位链路问题、提供策略建议。 
3. 熟悉SQL、Hive、Excel、Python等数据分析工具，有相关工作经验。 
4. 有互联网金融行业用户数据分析经验者优先。",发展前景大
数据分析师专家/组长 (MJ000144),上海·张江,上海域起,20k-40k,上海 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"岗位职责： 
1、精准提炼数据和分析指标，指定分析方案，形成结论，制作数据分析报告，并为业务增长优化进行分析挖掘，提出策略建议; 
2、进行游戏内容,功能的统计分析,优化运营活动以及游戏产品,并形成方案落地，同时进行效果追踪、功能的优化迭代，用数据分析为业务增长提供策略； 
3、监控游戏日常指标,定位游戏问题,及时反馈；完善产品数据的异常预警; 
4、达成数据分析产品化的目标，配合数仓，数据产品团队进行数据资产沉淀。 
 
 
任职要求： 
1、本科及以上学历，统计学、经济学、数学相关学科的教育背景，5年以上数据分析经验； 
2、能快速了解业务, 精通数据分析逻辑；搭建指标体系，有自己的分析方法论，并能进行数据产品化的搭建； 
3、熟练使用python，熟练使用Excel、SQL语句且工作曾使用过Hadoop \ Hive \ presto \ SQL server\ MySQL等中的至少一种。有hadoop、bash使用经验优先； 
4、有丰富的增长、ROI优化、变现、优化用户LTV等方面策略分析经验者优先； 
5、有游戏行业相关经验，或热爱游戏者优先。",6险2金，学习需求申请，定期体检，餐补等
RW5952-数据分析师（创作工具）,上海·杨浦区,哔哩哔哩,15k-25k,上海 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"工作职责: 
 
1、独立负责创作工具的数据分析，深入了解业务，跟进产品和运营迭代效果，独立产出项目分析报告，建立为团队提供反映产品和运营状况的分析模型； 
 2、优化核心数据监控体系，针对拉新、促活等方向进行指标异动分析，数据导向分析和拆解主要的增长手段和路径； 
 3、关注行业，持续拓展新型渠道、流量及用户增长方式，快速测试执行，优化整体渠道架构和策略。 
 
 
工作要求: 
 
1、数学/统计/金融/经济专业背景优先，3年以上工作经验，有互联网增长策略/商业分析等相关工作经历优先；  
2、有良好的数据分析和商业分析能力，能够熟练使用 Excel/SQL/Python 加分； 
3、熟悉b站的用户群和调性，了解内容创作，有视频剪辑经验者优先； 
 4、具有高度的数据敏感性与洞察力，逻辑严谨思维结构，具备高效的团队协作及沟通能力； 
5、沟通能力强，抗压能力强，强责任心和推动力。","上市公司,五险一金"
高级数据分析师-【电商】,北京·上地,快手,20k-35k,北京 / 经验不限 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职位描述 
1、分析快手内容和电商「人货场」数据，描述现状、发现规律，针对业务和产品的实际问题提出可落地的改进建议； 
2、识别业务盲区，搭建和沉淀分析方法论，产出有 to-do的分析洞察并拿到业务结果； 
3、与电商业务团队的运营、产品、算法、技术等团队协调合作，推进策略的落地执行； 
4、具体方向：卖家增长、买家增长、流量转化、商业化等。 
 
任职要求 
基本要求： 
1、背景：3 年及以上数据分析工作经验； 
2、硬技能：具有统计学和概率论基础，sql 必备、python 更佳； 
3、好奇心：以「从数据中获得洞察」为乐，对数据抱有敏感度和好奇心； 
4、想得通透：独立思考，有良好的逻辑、结构化思考能力； 
5、讲得明白：口头、书面（可视化展示、报告撰写）能力强。 
 
进阶要求： 
1、对电商行业抱有热情和好奇心，有电商分析工作经验，且有分析方法论沉淀； 
2、有带团队的经验，能为团队同学的成长和发展负责； 
3、主人翁意识强，擅长团队协作。","发展空间大,六险一金,住房补贴,免费三餐"
大数据分析师,深圳·东门,新致软件,17k-20k,深圳 / 经验3-5年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"本科四年起推： 
1有银行数据分析相关经验 
2.学习能力强熟悉银行业务文档编写规范，具有业务文档编写能力",13薪 5-10天年假
ba商业数据分析师（熟练sql),上海·黄浦区,欧泰普-OTYPE,8k-16k,上海 / 经验不限 / 学历不限 /岗位所属职位类型数据分析师 / 全职,"工作职责： 
1.基于客户数据库进行KPI分析，顾客分析，品类分析；提供及时的，明确的，可实行强的报告与顾客洞察； 
2.进行有效的项目管理，以保证在可用资源内完成高质量的分析； 
3.与项目相关同事进行紧密合作，以了解客户需求。 
职位要求： 
1.数学、统计、计算机等相关专业； 
2.有CRM、化妆品行业、快消行业、数据业务运营、互联网运营背景优先； 
3.熟悉关系型数据库，必须熟练使用SQL； 
4.对数字敏感，并具备较强的逻辑思维能力,良好的沟通能力以及创新能力； 
5.具有良好的洞察力，善于分析和解读数字，并将洞察分析和业务逻辑相结合； 
6.和团队成员紧密合作，具有杰出的团队合作精神。",周末双休 六险一金 带薪年假
资深数据分析师（北京） (mj000239),北京·望京,数数科技,25k-50k,北京 / 经验5-10年 / 本科及以上 /岗位所属职位类型数据分析师 / 全职,"职责描述： 
1. 深入理解游戏客户业务场景，为客户提供完善的数据体系与框架，负责数据后台的整体实施落地，引导客户了解产品使用方法，发掘客户的数据远景，传递数据驱动的业务价值； 
2. 负责制定满足客户长期需求的数据分析解决方案，为客户持续提供数据分析思路和解决方案支持； 
3. 通过对客户的使用数据分析，获知客户使用状态及生命周期，对不同状态的客户提供专业的精细化业务支持； 
4. 独立承担复杂分析任务，擅于运用各类数据分析技术，实施深度数据诊断，并能沉淀关键分析思路，协助推动产品优化迭代。 
5. 负责日常维护工作，包括后台使用咨询、问题解答、培训提升等支持类服务，收集客户的成功案例以及产品最佳实践，共同构建产品使用知识库。 
 
 
任职要求： 
1. 数学、计算机或相关专业本科或硕士学历，985/211以及海外背景优先； 
2. 7年以上相关经验，具备构建数据指标体系知识框架，曾有过构建指标体系经验；掌握基本数据分析方法，对数据落地到业务有一定经验，有专业的分析报告撰写能力； 
3. 有大数据相关技术基础，具备企业级数据服务经验者优先； 
4. 沟通表达能力优、抗压能力强、协调推动能力强。",发展前景好、不加班、团队氛围好、超长假期
